n,k_rate,tau_motor,tau_intensity,k_motor,k_intensity,gain_intensity_grid,gain_motor_grid,k_rate_grid,tau_motor_grid,tau_intensity_grid,swim_speed_err,omr_ratio_err,ssbf_ratio_err,bout_rate_err,bout_dist_err,bout_init_speed_err,num_conditions_np,num_valid_conditions_np
953,842.8905,0.2901,0.026,0.1044467425025853,885.9307692307692,23.0342,0.0303,842.8905,0.2901,0.026,1.4380976390622808,0.19334566901446784,8.01112981233654,0.2817438374443259,1.419304842900529,5.348948190592682,29,29
954,842.8905,0.2901,0.0283,0.1044467425025853,813.9293286219081,23.0342,0.0303,842.8905,0.2901,0.0283,1.6677970667808277,0.21177681819938093,8.329633262479579,0.32027739706266584,1.6759178844220168,6.30948477394874,29,29
955,842.8905,0.3164,0.02,0.09576485461441213,1151.7099999999998,23.0342,0.0303,842.8905,0.3164,0.02,1.3205788943055237,0.17977783154259191,7.596373300969962,0.1968745413547727,1.0924158070318977,4.498810569963516,29,29
956,842.8905,0.3164,0.0218,0.09576485461441213,1056.6146788990825,23.0342,0.0303,842.8905,0.3164,0.0218,1.2018697309996411,0.1734975204103152,7.667982167131556,0.20744578060498217,1.0945376313037598,4.340227808622218,29,29
957,842.8905,0.3164,0.0238,0.09576485461441213,967.8235294117645,23.0342,0.0303,842.8905,0.3164,0.0238,1.2211882433513808,0.1778203982895702,7.766006667938043,0.21988538989096582,1.1577624506301687,4.48325553568024,29,29
958,842.8905,0.3164,0.026,0.09576485461441213,885.9307692307692,23.0342,0.0303,842.8905,0.3164,0.026,1.339891073248088,0.18699931786057472,7.913239768180785,0.24201932117982375,1.3004605410171517,4.8811542038949245,29,29
959,842.8905,0.3164,0.0283,0.09576485461441213,813.9293286219081,23.0342,0.0303,842.8905,0.3164,0.0283,1.5261704981167632,0.20060260516399553,8.15579998219505,0.27762658477207675,1.5346175569965874,5.731428442206153,29,29
960,842.8905,0.345,0.02,0.08782608695652175,1151.7099999999998,23.0342,0.0303,842.8905,0.345,0.02,1.2923090538141655,0.17876730303143507,7.629895092196606,0.16887930610863242,1.012094390486999,4.169686131552743,29,29
961,842.8905,0.345,0.0218,0.08782608695652175,1056.6146788990825,23.0342,0.0303,842.8905,0.345,0.0218,1.2021106401462074,0.1730553153966449,7.691491147590554,0.17388370057151828,1.0199984095431265,4.097285504453788,29,29
962,842.8905,0.345,0.0238,0.08782608695652175,967.8235294117645,23.0342,0.0303,842.8905,0.345,0.0238,1.1772869417714729,0.1735981909647618,7.751622206683851,0.18525464573045927,1.0568857990547817,4.128076427295178,29,29
963,842.8905,0.345,0.026,0.08782608695652175,885.9307692307692,23.0342,0.0303,842.8905,0.345,0.026,1.2545244962530475,0.1820475801289562,7.8749552097014135,0.2027522871341309,1.1654266036416996,4.408060267399281,29,29
964,842.8905,0.345,0.0283,0.08782608695652175,813.9293286219081,23.0342,0.0303,842.8905,0.345,0.0283,1.4044951652571598,0.1932690271089821,8.047362831367037,0.23403148922137254,1.3645189741348351,5.077755882885024,29,29
965,842.8905,0.3762,0.02,0.08054226475279107,1151.7099999999998,23.0342,0.0303,842.8905,0.3762,0.02,1.2839317714230578,0.18176549650864424,7.691759546270253,0.1484328342682468,0.9628614035632218,3.963631550111773,29,29
966,842.8905,0.3762,0.0218,0.08054226475279107,1056.6146788990825,23.0342,0.0303,842.8905,0.3762,0.0218,1.237021564014601,0.17688148898953218,7.730591150702501,0.1494289188787635,0.9681410778746853,3.947669773019309,29,29
967,842.8905,0.3762,0.0238,0.08054226475279107,967.8235294117645,23.0342,0.0303,842.8905,0.3762,0.0238,1.172105398816226,0.17338660662497354,7.7849999518187625,0.1570912579730032,0.9876406074360321,3.898808402490423,29,29
968,842.8905,0.3762,0.026,0.08054226475279107,885.9307692307692,23.0342,0.0303,842.8905,0.3762,0.026,1.2054076060565415,0.17812323134204683,7.873701650023703,0.1741110521548608,1.0761331356125898,4.10676324083124,29,29
969,842.8905,0.3762,0.0283,0.08054226475279107,813.9293286219081,23.0342,0.0303,842.8905,0.3762,0.0283,1.3055870055236245,0.18678182059560347,7.9950165535438655,0.19664006901308023,1.2161916717015435,4.545943012399309,29,29
970,842.8905,0.4103,0.02,0.07384840360711674,1151.7099999999998,23.0342,0.0303,842.8905,0.4103,0.02,1.2690029065171102,0.18409722210207166,7.75944527087917,0.13720255364722714,0.9225452161146795,3.7722072655640684,29,29
971,842.8905,0.4103,0.0218,0.07384840360711674,1056.6146788990825,23.0342,0.0303,842.8905,0.4103,0.0218,1.249603016687175,0.18010547643228578,7.80786649575344,0.132371250081176,0.9228871963874163,3.7875714366680033,29,29
972,842.8905,0.4103,0.0238,0.07384840360711674,967.8235294117645,23.0342,0.0303,842.8905,0.4103,0.0238,1.1887705489240152,0.17490694287849073,7.847061037343404,0.1357888681054722,0.9384146669190199,3.758379186366973,29,29
973,842.8905,0.4103,0.026,0.07384840360711674,885.9307692307692,23.0342,0.0303,842.8905,0.4103,0.026,1.1888257751023803,0.1763482227032168,7.892967252198886,0.1462824281873439,0.9921035422958953,3.853657128392632,29,29
974,842.8905,0.4103,0.0283,0.07384840360711674,813.9293286219081,23.0342,0.0303,842.8905,0.4103,0.0283,1.2577318208984358,0.1840676998768171,8.00569385620632,0.17191858551606737,1.127158852007823,4.2484803067409596,29,29
975,919.1786,0.2901,0.02,0.1044467425025853,1151.7099999999998,23.0342,0.0303,919.1786,0.2901,0.02,1.2903792817498667,0.17796206373257434,7.561628830252465,0.24975494810011134,1.199021885072318,4.853846725417653,29,29
976,919.1786,0.2901,0.0218,0.1044467425025853,1056.6146788990825,23.0342,0.0303,919.1786,0.2901,0.0218,1.231312719517893,0.17623973885947125,7.6542247873244555,0.26071451081128294,1.2215777333217825,4.807689697354381,29,29
977,919.1786,0.2901,0.0238,0.1044467425025853,967.8235294117645,23.0342,0.0303,919.1786,0.2901,0.0238,1.3052890855385868,0.18381987626053542,7.821329626918835,0.27627745857107766,1.3108134143123964,5.006976331736573,29,29
978,919.1786,0.2901,0.026,0.1044467425025853,885.9307692307692,23.0342,0.0303,919.1786,0.2901,0.026,1.4873868477547008,0.1982572223215829,8.066724451425156,0.2996461218701517,1.4736668836401874,5.5655855113926735,29,29
979,919.1786,0.2901,0.0283,0.1044467425025853,813.9293286219081,23.0342,0.0303,919.1786,0.2901,0.0283,1.7012415975807322,0.21481211185738053,8.381358933525354,0.3373956808878022,1.7243299261437377,6.510311321770338,29,29
980,919.1786,0.3164,0.02,0.09576485461441213,1151.7099999999998,23.0342,0.0303,919.1786,0.3164,0.02,1.3008583560309235,0.17773796381104387,7.573773999193269,0.2099466043449801,1.1135048393285891,4.5696123771956785,29,29
981,919.1786,0.3164,0.0218,0.09576485461441213,1056.6146788990825,23.0342,0.0303,919.1786,0.3164,0.0218,1.2017048865164286,0.17304442005088397,7.629323075246068,0.2208917420676719,1.1209231026042685,4.437847833125177,29,29
982,919.1786,0.3164,0.0238,0.09576485461441213,967.8235294117645,23.0342,0.0303,919.1786,0.3164,0.0238,1.2226282204244643,0.1783277988108173,7.7515300537553715,0.2340649131299973,1.1859086038853421,4.569069261090395,29,29
983,919.1786,0.3164,0.026,0.09576485461441213,885.9307692307692,23.0342,0.0303,919.1786,0.3164,0.026,1.3702428054887172,0.18905468142900828,7.91992636233504,0.2552089372603505,1.3345907690341388,5.0227945041911735,29,29
984,919.1786,0.3164,0.0283,0.09576485461441213,813.9293286219081,23.0342,0.0303,919.1786,0.3164,0.0283,1.5792100997773253,0.20537829268085317,8.205965118688198,0.29446059065832,1.5836808097861312,5.9336963735882176,29,29
985,919.1786,0.345,0.02,0.08782608695652175,1151.7099999999998,23.0342,0.0303,919.1786,0.345,0.02,1.3256093169272325,0.1807844286069429,7.60848769347307,0.17786107444889204,1.045469102539291,4.345295606252814,29,29
986,919.1786,0.345,0.0218,0.08782608695652175,1056.6146788990825,23.0342,0.0303,919.1786,0.345,0.0218,1.2011426518507606,0.1735637011932315,7.664261679142822,0.18673376927446586,1.042807126541309,4.184501969912578,29,29
987,919.1786,0.345,0.0238,0.08782608695652175,967.8235294117645,23.0342,0.0303,919.1786,0.345,0.0238,1.1887783469493223,0.17480757987569126,7.73549416112238,0.1984475219246302,1.086203180457746,4.244825424651549,29,29
988,919.1786,0.345,0.026,0.08782608695652175,885.9307692307692,23.0342,0.0303,919.1786,0.345,0.026,1.272313707091151,0.18354056030373303,7.859385195560262,0.21537542272463506,1.195393969644276,4.531942887715509,29,29
989,919.1786,0.345,0.0283,0.08782608695652175,813.9293286219081,23.0342,0.0303,919.1786,0.345,0.0283,1.4552997012055338,0.19654413423451306,8.06096357909348,0.24858994468079398,1.4223398638707199,5.296947633510289,29,29
990,919.1786,0.3762,0.02,0.08054226475279107,1151.7099999999998,23.0342,0.0303,919.1786,0.3762,0.02,1.2952208546478232,0.18073334287354345,7.6570538386440195,0.15617532851746282,0.980458598532322,4.06558992464305,29,29
991,919.1786,0.3762,0.0218,0.08054226475279107,1056.6146788990825,23.0342,0.0303,919.1786,0.3762,0.0218,1.2094955502878073,0.1741717185097176,7.694803836855535,0.15948083944512062,0.9776927865610202,3.969568329263485,29,29
992,919.1786,0.3762,0.0238,0.08054226475279107,967.8235294117645,23.0342,0.0303,919.1786,0.3762,0.0238,1.1760623189949078,0.1737296781250093,7.757761409460804,0.168384644918707,1.011545655214539,3.996042001088766,29,29
993,919.1786,0.3762,0.026,0.08054226475279107,885.9307692307692,23.0342,0.0303,919.1786,0.3762,0.026,1.2095708497734536,0.17796191559937988,7.827862444763067,0.18442491145766673,1.0979416032225469,4.184787866108364,29,29
994,919.1786,0.3762,0.0283,0.08054226475279107,813.9293286219081,23.0342,0.0303,919.1786,0.3762,0.0283,1.3321208440703465,0.1888340936050825,7.9855372802274704,0.20931462182216187,1.2591901728176775,4.704583123792428,29,29
995,919.1786,0.4103,0.02,0.07384840360711674,1151.7099999999998,23.0342,0.0303,919.1786,0.4103,0.02,1.2791426078630765,0.18223430483361533,7.718948996765083,0.13905979223962084,0.9295158670041084,3.837402897436143,29,29
996,919.1786,0.4103,0.0218,0.07384840360711674,1056.6146788990825,23.0342,0.0303,919.1786,0.4103,0.0218,1.2333365361162572,0.17745304931449069,7.752628528534754,0.1385932739729423,0.9328079953785849,3.8143200629703062,29,29
997,919.1786,0.4103,0.0238,0.07384840360711674,967.8235294117645,23.0342,0.0303,919.1786,0.4103,0.0238,1.1718317464353905,0.17333881920461547,7.797976383769398,0.14468585311711823,0.9550851252766435,3.803127970613051,29,29
998,919.1786,0.4103,0.026,0.07384840360711674,885.9307692307692,23.0342,0.0303,919.1786,0.4103,0.026,1.1846042515109394,0.17652778385680787,7.873437025781239,0.15846713924273023,1.0167639546442362,3.9261872529462756,29,29
999,919.1786,0.4103,0.0283,0.07384840360711674,813.9293286219081,23.0342,0.0303,919.1786,0.4103,0.0283,1.2667871758595033,0.1843837473621045,7.96506125118437,0.18286873952390506,1.157451583287364,4.352196530385092,29,29
1000,649.9574,0.2901,0.02,0.11375387797311272,1151.7099999999998,23.0342,0.033,649.9574,0.2901,0.02,1.3107026431606679,0.18506650890950194,7.769692108439201,0.14008631033536317,0.9546632402913243,3.942197570309594,29,29
1001,649.9574,0.2901,0.0218,0.11375387797311272,1056.6146788990825,23.0342,0.033,649.9574,0.2901,0.0218,1.2629142781996743,0.18012294193611822,7.815516928237257,0.13827111086382585,0.9573431825204142,3.9160922543413754,29,29
1002,649.9574,0.2901,0.0238,0.11375387797311272,967.8235294117645,23.0342,0.033,649.9574,0.2901,0.0238,1.204965373791606,0.17612923329989502,7.84847682189607,0.1418575985198967,0.9709713440598775,3.8761634072336624,29,29
1003,649.9574,0.2901,0.026,0.11375387797311272,885.9307692307692,23.0342,0.033,649.9574,0.2901,0.026,1.1973332382618487,0.17671689928355,7.9128586477387515,0.15462367238492117,1.032883397187846,3.9711813216962635,29,29
1004,649.9574,0.2901,0.0283,0.11375387797311272,813.9293286219081,23.0342,0.033,649.9574,0.2901,0.0283,1.27990634546487,0.18452681437142607,8.021309986004995,0.1782711474485531,1.1726294067891756,4.388758556037946,29,29
1005,649.9574,0.3164,0.02,0.10429835651074588,1151.7099999999998,23.0342,0.033,649.9574,0.3164,0.02,1.2321607128348926,0.1855637286724157,7.856043241316876,0.13570912904829127,0.9185121881941379,3.679773184477769,29,29
1006,649.9574,0.3164,0.0218,0.10429835651074588,1056.6146788990825,23.0342,0.033,649.9574,0.3164,0.0218,1.2704809064095919,0.18474407884166305,7.889405298738133,0.12635039605641857,0.915416777113765,3.7403316353092717,29,29
1007,649.9574,0.3164,0.0238,0.10429835651074588,967.8235294117645,23.0342,0.033,649.9574,0.3164,0.0238,1.2284831263551916,0.1794180920079632,7.9334214813439115,0.12202869473089288,0.9168341712964354,3.7062638444488245,29,29
1008,649.9574,0.3164,0.026,0.10429835651074588,885.9307692307692,23.0342,0.033,649.9574,0.3164,0.026,1.1977314360607676,0.17724576909727005,7.976314002390608,0.13109682899808872,0.956008164634158,3.7386151541277983,29,29
1009,649.9574,0.3164,0.0283,0.10429835651074588,813.9293286219081,23.0342,0.033,649.9574,0.3164,0.0283,1.2456264123616083,0.182629559652369,8.061747119062325,0.15025128080455497,1.0669066330738899,4.034378085500894,29,29
1010,649.9574,0.345,0.02,0.0956521739130435,1151.7099999999998,23.0342,0.033,649.9574,0.345,0.02,1.2221414147528409,0.1898798034079252,7.953313344647801,0.1403323967224157,0.9357587442811754,3.717353866138068,29,29
1011,649.9574,0.345,0.0218,0.0956521739130435,1056.6146788990825,23.0342,0.033,649.9574,0.345,0.0218,1.2542790205778958,0.18835591389282202,7.973900272854923,0.12792134441610348,0.8992018429398594,3.635754519640091,29,29
1012,649.9574,0.345,0.0238,0.0956521739130435,967.8235294117645,23.0342,0.033,649.9574,0.345,0.0238,1.2502170972095499,0.18377199449238904,8.010226987884,0.11530528777242745,0.8797580819078811,3.5891471982589302,29,29
1013,649.9574,0.345,0.026,0.0956521739130435,885.9307692307692,23.0342,0.033,649.9574,0.345,0.026,1.2095119589506755,0.17929310874325816,8.05177803313758,0.11573757651295442,0.9004998494183434,3.576118476189077,29,29
1014,649.9574,0.345,0.0283,0.0956521739130435,813.9293286219081,23.0342,0.033,649.9574,0.345,0.0283,1.226332474141859,0.18124521492020004,8.112608829392347,0.13415995195973693,0.9959633467508221,3.8162868227118754,29,29
1015,649.9574,0.3762,0.02,0.08771929824561404,1151.7099999999998,23.0342,0.033,649.9574,0.3762,0.02,1.240708309738049,0.19536024003387165,8.068233226414652,0.1502891219777166,0.9728746232386853,3.8624152861698025,29,29
1016,649.9574,0.3762,0.0218,0.08771929824561404,1056.6146788990825,23.0342,0.033,649.9574,0.3762,0.0218,1.2499208686406704,0.19249651830199802,8.096266713998725,0.13813429585558407,0.9116192952676927,3.655951139420667,29,29
1017,649.9574,0.3762,0.0238,0.08771929824561404,967.8235294117645,23.0342,0.033,649.9574,0.3762,0.0238,1.2664551950939735,0.19006127580441093,8.13585630342986,0.12320945754536627,0.873577321992653,3.551661060569097,29,29
1018,649.9574,0.3762,0.026,0.08771929824561404,885.9307692307692,23.0342,0.033,649.9574,0.3762,0.026,1.2400620220326217,0.1841447756640045,8.136519330707905,0.1157402341410216,0.8648349847898117,3.492912182084476,29,29
1019,649.9574,0.3762,0.0283,0.08771929824561404,813.9293286219081,23.0342,0.033,649.9574,0.3762,0.0283,1.2279828494880767,0.18239496444466546,8.206019634917636,0.12156370704741741,0.9193769969040467,3.586159009309379,29,29
1020,649.9574,0.4103,0.02,0.08042895442359249,1151.7099999999998,23.0342,0.033,649.9574,0.4103,0.02,1.280816223170965,0.20293528259407506,8.196048929855946,0.16723314206005171,1.0386477968999412,4.127442590051656,29,29
1021,649.9574,0.4103,0.0218,0.08042895442359249,1056.6146788990825,23.0342,0.033,649.9574,0.4103,0.0218,1.2744004471787354,0.19923687197812856,8.215097060286045,0.15677592705632937,0.96412157881879,3.8524104042049077,29,29
1022,649.9574,0.4103,0.0238,0.08042895442359249,967.8235294117645,23.0342,0.033,649.9574,0.4103,0.0238,1.2842916487532574,0.19524630993180092,8.23821267705708,0.1392315503468778,0.8861034939341804,3.5976623886405683,29,29
1023,649.9574,0.4103,0.026,0.08042895442359249,885.9307692307692,23.0342,0.033,649.9574,0.4103,0.026,1.2808054740571928,0.1912193237236077,8.262706779934435,0.12496641382265762,0.8531248260512176,3.481666289030293,29,29
1024,649.9574,0.4103,0.0283,0.08042895442359249,813.9293286219081,23.0342,0.033,649.9574,0.4103,0.0283,1.254355035406981,0.18582205258550386,8.298786447759156,0.12442207384540305,0.8781655136241165,3.482296598578706,29,29
1025,708.7836,0.2901,0.02,0.11375387797311272,1151.7099999999998,23.0342,0.033,708.7836,0.2901,0.02,1.3046242993323727,0.1828236260910441,7.720350301814848,0.14526900606798548,0.9616045079686076,3.963095126010509,29,29
1026,708.7836,0.2901,0.0218,0.11375387797311272,1056.6146788990825,23.0342,0.033,708.7836,0.2901,0.0218,1.2543066563896774,0.1781877408831669,7.748258961351567,0.1457888325180651,0.9688211604974385,3.9653051642618062,29,29
1027,708.7836,0.2901,0.0238,0.11375387797311272,967.8235294117645,23.0342,0.033,708.7836,0.2901,0.0238,1.1784024475844108,0.1732072583393526,7.80982740586069,0.15220257703319695,0.9810481064563142,3.889132431770038,29,29
1028,708.7836,0.2901,0.026,0.11375387797311272,885.9307692307692,23.0342,0.033,708.7836,0.2901,0.026,1.2016779215090276,0.17717210994381147,7.898069661877693,0.1664659625994546,1.0580112865370033,4.044739038379507,29,29
1029,708.7836,0.2901,0.0283,0.11375387797311272,813.9293286219081,23.0342,0.033,708.7836,0.2901,0.0283,1.295439933025327,0.18603889044229396,8.006838430327713,0.187833091442459,1.186591118850567,4.447555803760684,29,29
1030,708.7836,0.3164,0.02,0.10429835651074588,1151.7099999999998,23.0342,0.033,708.7836,0.3164,0.02,1.2421492464307937,0.18372558976266784,7.823728607657127,0.13642203899058525,0.9176024807324187,3.7041811751657248,29,29
1031,708.7836,0.3164,0.0218,0.10429835651074588,1056.6146788990825,23.0342,0.033,708.7836,0.3164,0.0218,1.2716604025015716,0.1822787977947486,7.854703837193352,0.12835560386363581,0.9205445447269134,3.7771626615993097,29,29
1032,708.7836,0.3164,0.0238,0.10429835651074588,967.8235294117645,23.0342,0.033,708.7836,0.3164,0.0238,1.202743290435319,0.17612713740137553,7.883414521051454,0.12857646220657282,0.9251568490579617,3.7216027010638966,29,29
1033,708.7836,0.3164,0.026,0.10429835651074588,885.9307692307692,23.0342,0.033,708.7836,0.3164,0.026,1.1855224700533216,0.1761933116111909,7.945077939069428,0.1390484556286856,0.9725022823252144,3.7874743126203354,29,29
1034,708.7836,0.3164,0.0283,0.10429835651074588,813.9293286219081,23.0342,0.033,708.7836,0.3164,0.0283,1.2429318035736636,0.1823714854447544,8.01526583957057,0.1611316266822141,1.0883378199955098,4.114016601658685,29,29
1035,708.7836,0.345,0.02,0.0956521739130435,1151.7099999999998,23.0342,0.033,708.7836,0.345,0.02,1.21817306413682,0.18735222253401732,7.9078072958390395,0.13798073126782417,0.9243252000091327,3.6820684957379264,29,29
1036,708.7836,0.345,0.0218,0.0956521739130435,1056.6146788990825,23.0342,0.033,708.7836,0.345,0.0218,1.2557423282516254,0.18587137032955003,7.931865805895256,0.12405981597286532,0.8892069015856882,3.61970149541558,29,29
1037,708.7836,0.345,0.0238,0.0956521739130435,967.8235294117645,23.0342,0.033,708.7836,0.345,0.0238,1.2345813597766664,0.18150128930021478,7.965890227289827,0.115359386087473,0.8828494100168072,3.599617452580396,29,29
1038,708.7836,0.345,0.026,0.0956521739130435,885.9307692307692,23.0342,0.033,708.7836,0.345,0.026,1.199182401926938,0.17763526063764554,8.018416415243088,0.11944002170569158,0.9080116948881416,3.5973743926333506,29,29
1039,708.7836,0.345,0.0283,0.0956521739130435,813.9293286219081,23.0342,0.033,708.7836,0.345,0.0283,1.2269021227188965,0.1812341537627886,8.08977643326027,0.1402547247717117,1.0179306186216415,3.8903742521221827,29,29
1040,708.7836,0.3762,0.02,0.08771929824561404,1151.7099999999998,23.0342,0.033,708.7836,0.3762,0.02,1.2310431951802419,0.19258078326491393,8.001496317050687,0.14541632897249987,0.9508291059232435,3.7816232310593443,29,29
1041,708.7836,0.3762,0.0218,0.08771929824561404,1056.6146788990825,23.0342,0.033,708.7836,0.3762,0.0218,1.2525473026241187,0.18990003813061007,8.026581028992629,0.13141902992830903,0.8907025001529227,3.5996180624250664,29,29
1042,708.7836,0.3762,0.0238,0.08771929824561404,967.8235294117645,23.0342,0.033,708.7836,0.3762,0.0238,1.2664168024301876,0.18739449971641936,8.085542239396842,0.11920438944162505,0.8682033227634476,3.5488148952622955,29,29
1043,708.7836,0.3762,0.026,0.08771929824561404,885.9307692307692,23.0342,0.033,708.7836,0.3762,0.026,1.2301928067704344,0.18274745468959588,8.107875572868885,0.11304530123214651,0.8783541079490296,3.522172159860251,29,29
1044,708.7836,0.3762,0.0283,0.08771929824561404,813.9293286219081,23.0342,0.033,708.7836,0.3762,0.0283,1.2202971015319735,0.18105564153695816,8.151603739682757,0.1285356225269389,0.9504330818645161,3.6775212828630925,29,29
1045,708.7836,0.4103,0.02,0.08042895442359249,1151.7099999999998,23.0342,0.033,708.7836,0.4103,0.02,1.2655937597099178,0.20029603801956464,8.154204014356512,0.16092904275306824,1.0130298081454876,4.029140131505941,29,29
1046,708.7836,0.4103,0.0218,0.08042895442359249,1056.6146788990825,23.0342,0.033,708.7836,0.4103,0.0218,1.261226276089648,0.19586965992371635,8.158014534199,0.14982563838212795,0.944078561782944,3.7775117597878434,29,29
1047,708.7836,0.4103,0.0238,0.08042895442359249,967.8235294117645,23.0342,0.033,708.7836,0.4103,0.0238,1.2848170579879399,0.19358333499199548,8.179907686092365,0.13245257515595596,0.8759834525313468,3.5735501237289524,29,29
1048,708.7836,0.4103,0.026,0.08042895442359249,885.9307692307692,23.0342,0.033,708.7836,0.4103,0.026,1.257062122785186,0.18726529428774755,8.207074585921234,0.1203825550309585,0.8529139918283335,3.463079929324677,29,29
1049,708.7836,0.4103,0.0283,0.08042895442359249,813.9293286219081,23.0342,0.033,708.7836,0.4103,0.0283,1.2382846775903729,0.18373881106513038,8.247840031203905,0.12192688804405619,0.8849863762373685,3.5052123268319164,29,29
1050,772.934,0.2901,0.02,0.11375387797311272,1151.7099999999998,23.0342,0.033,772.934,0.2901,0.02,1.3035477983414583,0.18109926324828754,7.670926605775008,0.15376567187319382,0.9758297183054586,4.029347773412672,29,29
1051,772.934,0.2901,0.0218,0.11375387797311272,1056.6146788990825,23.0342,0.033,772.934,0.2901,0.0218,1.2267784536786142,0.17560343010648327,7.7219285280538745,0.15567879542312568,0.9771600744012225,3.9780935352039175,29,29
1052,772.934,0.2901,0.0238,0.11375387797311272,967.8235294117645,23.0342,0.033,772.934,0.2901,0.0238,1.176277309295443,0.17333820066086875,7.782810564036847,0.16250738507897192,1.00126069992387,3.9674375589495314,29,29
1053,772.934,0.2901,0.026,0.11375387797311272,885.9307692307692,23.0342,0.033,772.934,0.2901,0.026,1.2075379802049084,0.17760399401325727,7.863568474958212,0.17734849773833283,1.0794957678802743,4.131682811135693,29,29
1054,772.934,0.2901,0.0283,0.11375387797311272,813.9293286219081,23.0342,0.033,772.934,0.2901,0.0283,1.3202499023456569,0.18859279858251105,7.994308784471173,0.2036381566968376,1.248965611712888,4.662968295614986,29,29
1055,772.934,0.3164,0.02,0.10429835651074588,1151.7099999999998,23.0342,0.033,772.934,0.3164,0.02,1.2849336780989233,0.18450429575619165,7.7667077413817145,0.13952548811280419,0.9291488496273358,3.809043951292526,29,29
1056,772.934,0.3164,0.0218,0.10429835651074588,1056.6146788990825,23.0342,0.033,772.934,0.3164,0.0218,1.2553417600850565,0.17995487825466375,7.799333116312847,0.1341583563873238,0.9294286082250741,3.817201583288724,29,29
1057,772.934,0.3164,0.0238,0.10429835651074588,967.8235294117645,23.0342,0.033,772.934,0.3164,0.0238,1.1941566794768579,0.17567586726797246,7.824582531385609,0.13821937442531412,0.943627064910994,3.7726104944458583,29,29
1058,772.934,0.3164,0.026,0.10429835651074588,885.9307692307692,23.0342,0.033,772.934,0.3164,0.026,1.1873936555832258,0.1767611355646726,7.891613029477065,0.14796432619370878,0.991295572011154,3.861913281825276,29,29
1059,772.934,0.3164,0.0283,0.10429835651074588,813.9293286219081,23.0342,0.033,772.934,0.3164,0.0283,1.2564895904412297,0.18379731064208393,7.9941311878068095,0.17272519467546812,1.13407479379288,4.271014246503963,29,29
1060,772.934,0.345,0.02,0.0956521739130435,1151.7099999999998,23.0342,0.033,772.934,0.345,0.02,1.2240700911182403,0.18553857833403253,7.853301282071828,0.1348900674533552,0.9058004245991853,3.637891269921691,29,29
1061,772.934,0.345,0.0218,0.0956521739130435,1056.6146788990825,23.0342,0.033,772.934,0.345,0.0218,1.2543701290422602,0.1838158891598976,7.882360510706824,0.12519314765997935,0.8916059487410771,3.6489103273516275,29,29
1062,772.934,0.345,0.0238,0.0956521739130435,967.8235294117645,23.0342,0.033,772.934,0.345,0.0238,1.2194521338238593,0.17893450460365684,7.922728031908655,0.11945881722445503,0.8909884090933612,3.6155173322454983,29,29
1063,772.934,0.345,0.026,0.0956521739130435,885.9307692307692,23.0342,0.033,772.934,0.345,0.026,1.188321366900921,0.17641831245100348,7.970986393920465,0.12520408946631909,0.9244907195920748,3.6433146273102945,29,29
1064,772.934,0.345,0.0283,0.0956521739130435,813.9293286219081,23.0342,0.033,772.934,0.345,0.0283,1.2243541956243973,0.18071074079037724,8.042352315500942,0.1466625688451416,1.0322892323085233,3.9382745214215023,29,29
1065,772.934,0.3762,0.02,0.08771929824561404,1151.7099999999998,23.0342,0.033,772.934,0.3762,0.02,1.2157706086423132,0.1894730643763766,7.947460935856636,0.14378802016646122,0.9374312989000267,3.7275543995102747,29,29
1066,772.934,0.3762,0.0218,0.08771929824561404,1056.6146788990825,23.0342,0.033,772.934,0.3762,0.0218,1.2477166696473678,0.1877090332128183,7.984232432653008,0.1291498349648212,0.8823605227286703,3.5813757885174837,29,29
1067,772.934,0.3762,0.0238,0.08771929824561404,967.8235294117645,23.0342,0.033,772.934,0.3762,0.0238,1.2616384086214023,0.1846223116513786,8.01661290218778,0.1161529994795796,0.8637964225814381,3.5538125065080766,29,29
1068,772.934,0.3762,0.026,0.08771929824561404,885.9307692307692,23.0342,0.033,772.934,0.3762,0.026,1.2175952628619817,0.17984602854534706,8.070008271300336,0.1117876047762396,0.8742913905000698,3.5253939816661037,29,29
1069,772.934,0.3762,0.0283,0.08771929824561404,813.9293286219081,23.0342,0.033,772.934,0.3762,0.0283,1.2150242345130318,0.18006581275888622,8.103067434278103,0.1286523065214525,0.9558106117197779,3.6944963551749503,29,29
1070,772.934,0.4103,0.02,0.08042895442359249,1151.7099999999998,23.0342,0.033,772.934,0.4103,0.02,1.246162869043707,0.19623526929026547,8.073823782060513,0.15565258872185214,0.9840552577412305,3.9152412757756516,29,29
1071,772.934,0.4103,0.0218,0.08042895442359249,1056.6146788990825,23.0342,0.033,772.934,0.4103,0.0218,1.2588804845097723,0.1934995214779193,8.097562081648004,0.14343456381975403,0.9188687623240382,3.6996952029552195,29,29
1072,772.934,0.4103,0.0238,0.08042895442359249,967.8235294117645,23.0342,0.033,772.934,0.4103,0.0238,1.2696542497369874,0.18952834483151135,8.121903464782475,0.12655925934395748,0.8593178272862414,3.5205722707272518,29,29
1073,772.934,0.4103,0.026,0.08042895442359249,885.9307692307692,23.0342,0.033,772.934,0.4103,0.026,1.2542378107780288,0.18542663917181945,8.169606321310074,0.1148996614374516,0.8506158505166374,3.4715013094877296,29,29
